date,market_value
2011-01-26,1296.633084
2011-01-27,1299.540938
2011-01-28,1276.343523
2011-01-31,1286.1209119999999
2011-02-01,1307.591826
2011-02-02,1304.029249
2011-02-03,1307.102162
2011-02-04,1310.87024
2011-02-07,1319.051981
2011-02-08,1324.5731289999999
2011-02-09,1320.878908
2011-02-10,1321.868414
2011-02-11,1329.145642
2011-02-14,1332.321999
2011-02-15,1328.01374
2011-02-16,1336.321982
2011-02-17,1340.426521
2011-02-18,1343.013522
2011-02-21,1343.013522
2011-02-22,1315.444573
2011-02-23,1307.398197
2011-02-24,1306.099422
2011-02-25,1319.88273
2011-02-28,1327.224191
2011-03-01,1306.331544
2011-03-02,1308.440003
2011-03-03,1330.968517
2011-03-04,1321.152939
2011-03-07,1310.130733
2011-03-08,1321.8181
2011-03-09,1320.024841
2011-03-10,1295.106174
2011-03-11,1304.281298
2011-03-14,1296.387794
2011-03-15,1281.8717570000001
2011-03-16,1256.876356
2011-03-17,1273.7152939999999
2011-03-18,1279.204993
2011-03-21,1298.383094
2011-03-22,1293.76945
2011-03-23,1297.543188
2011-03-24,1309.660549
2011-03-25,1313.802081
2011-03-28,1310.193365
2011-03-29,1319.4431849999999
2011-03-30,1328.260016
2011-03-31,1325.826718
2011-04-01,1332.413123
2011-04-04,1332.8739
2011-04-05,1332.6338449999998
2011-04-06,1335.5402119999999
2011-04-07,1333.508831
2011-04-08,1328.166767
2011-04-11,1324.4559570000001
2011-04-12,1314.157825
2011-04-13,1314.413644
2011-04-14,1314.5202160000001
2011-04-15,1319.6779060000001
2011-04-18,1305.136076
2011-04-19,1312.6219939999999
2011-04-20,1330.357805
2011-04-21,1337.384852
2011-04-22,1337.384852
2011-04-25,1335.247876
2011-04-26,1347.239941
2011-04-27,1355.658014
2011-04-28,1360.480743
2011-04-29,1363.61221
2011-05-02,1361.2219949999999
2011-05-03,1356.622175
2011-05-04,1347.323447
2011-05-05,1335.102572
2011-05-06,1340.2028970000001
2011-05-09,1346.2949609999998
2011-05-10,1357.1597980000001
2011-05-11,1342.083236
2011-05-12,1348.649638
2011-05-13,1337.7749800000001
2011-05-16,1329.468992
2011-05-17,1328.978283
2011-05-18,1340.676989
2011-05-19,1343.601065
2011-05-20,1333.269188
2011-05-23,1317.365555
2011-05-24,1316.2807289999998
2011-05-25,1320.4731359999998
2011-05-26,1325.689157
2011-05-27,1331.1038230000001
2011-05-30,1331.1038230000001
2011-05-31,1345.197335
2011-06-01,1314.545873
2011-06-02,1312.9371640000002
2011-06-03,1300.162574
2011-06-06,1286.16795
2011-06-07,1284.944281
2011-06-08,1279.55581
2011-06-09,1289.002534
2011-06-10,1270.979329
2011-06-13,1271.826769
2011-06-14,1287.867805
2011-06-15,1265.422892
2011-06-16,1267.636813
2011-06-17,1271.503229
2011-06-20,1278.363261
2011-06-21,1295.518976
2011-06-22,1287.136468
2011-06-23,1283.499107
2011-06-24,1268.4451980000001
2011-06-27,1280.095811
2011-06-28,1296.673266
2011-06-29,1307.411019
2011-06-30,1320.639049
2011-07-01,1339.668742
2011-07-04,1339.668742
2011-07-05,1337.876583
2011-07-06,1339.224699
2011-07-07,1353.217339
2011-07-08,1343.804017
2011-07-11,1319.4899970000001
2011-07-12,1313.643882
2011-07-13,1317.720028
2011-07-14,1308.8678960000002
2011-07-15,1316.144225
2011-07-18,1305.435699
2011-07-19,1326.725664
2011-07-20,1325.839351
2011-07-21,1343.801165
2011-07-22,1345.015809
2011-07-25,1337.43299
2011-07-26,1331.938461
2011-07-27,1304.88911
2011-07-28,1300.667862
2011-07-29,1292.282805
2011-08-01,1286.941762
2011-08-02,1254.0450230000001
2011-08-03,1260.340576
2011-08-04,1200.07032
2011-08-05,1199.3752259999999
2011-08-08,1119.460906
2011-08-09,1172.5336869999999
2011-08-10,1120.7558080000001
2011-08-11,1172.637357
2011-08-12,1178.811582
2011-08-15,1204.4868960000001
2011-08-16,1192.7613390000001
2011-08-17,1193.8851140000002
2011-08-18,1140.646915
2011-08-19,1123.52644
2011-08-22,1123.819993
2011-08-23,1162.351628
2011-08-24,1177.601993
2011-08-25,1159.2701240000001
2011-08-26,1176.800373
2011-08-29,1210.084787
2011-08-30,1212.9227210000001
2011-08-31,1218.893624
2011-09-01,1204.419815
2011-09-02,1173.965925
2011-09-05,1173.965925
2011-09-06,1165.239491
2011-09-07,1198.624867
2011-09-08,1185.89966
2011-09-09,1154.233547
2011-09-12,1162.265528
2011-09-13,1172.8713480000001
2011-09-14,1188.675209
2011-09-15,1209.111602
2011-09-16,1216.0141019999999
2011-09-19,1204.089913
2011-09-20,1202.087775
2011-09-21,1166.761608
2011-09-22,1129.559964
2011-09-23,1136.429406
2011-09-26,1162.946649
2011-09-27,1175.375167
2011-09-28,1151.0605679999999
2011-09-29,1160.397523
2011-09-30,1131.42036
2011-10-03,1099.2272619999999
2011-10-04,1123.94675
2011-10-05,1144.0339390000001
2011-10-06,1164.9729320000001
2011-10-07,1155.464136
2011-10-10,1194.888324
2011-10-11,1195.5352560000001
2011-10-12,1207.254078
2011-10-13,1203.658553
2011-10-14,1224.57701
2011-10-17,1200.858414
2011-10-18,1225.378388
2011-10-19,1209.8811970000002
2011-10-20,1215.3898550000001
2011-10-21,1238.249902
2011-10-24,1254.194835
2011-10-25,1229.050097
2011-10-26,1242.000177
2011-10-27,1284.5909550000001
2011-10-28,1285.086416
2011-10-31,1253.296264
2011-11-01,1218.277002
2011-11-02,1237.902532
2011-11-03,1261.154854
2011-11-04,1253.227149
2011-11-07,1261.120479
2011-11-08,1275.9243689999998
2011-11-09,1229.09555
2011-11-10,1239.688926
2011-11-11,1263.854585
2011-11-14,1251.781375
2011-11-15,1257.812301
2011-11-16,1236.913768
2011-11-17,1216.125166
2011-11-18,1215.6532029999998
2011-11-21,1192.982777
2011-11-22,1188.035611
2011-11-23,1161.790681
2011-11-24,1161.790681
2011-11-25,1158.666853
2011-11-28,1192.546468
2011-11-29,1195.193455
2011-11-30,1246.960067
2011-12-01,1244.582991
2011-12-02,1244.278024
2011-12-05,1257.0811449999999
2011-12-06,1258.4702619999998
2011-12-07,1261.008707
2011-12-08,1234.352658
2011-12-09,1255.192012
2011-12-12,1236.470468
2011-12-13,1225.733549
2011-12-14,1211.818424
2011-12-15,1215.752211
2011-12-16,1219.657173
2011-12-19,1205.3512210000001
2011-12-20,1241.304507
2011-12-21,1243.71597
2011-12-22,1254.000433
2011-12-23,1265.332567
2011-12-26,1265.332567
2011-12-27,1265.432575
2011-12-28,1249.639431
2011-12-29,1263.015559
2011-12-30,1257.6048050000002
2012-01-02,1257.6048050000002
2012-01-03,1277.0606779999998
2012-01-04,1277.3006890000001
2012-01-05,1281.0562949999999
2012-01-06,1277.8074179999999
2012-01-09,1280.701641
2012-01-10,1292.078835
2012-01-11,1292.475588
2012-01-12,1295.503728
2012-01-13,1289.092407
2012-01-16,1289.092407
2012-01-17,1293.667808
2012-01-18,1308.036906
2012-01-19,1314.501132
2012-01-20,1315.383687
2012-01-23,1316.00435
2012-01-24,1314.6545820000001
2012-01-25,1326.0465570000001
2012-01-26,1318.4297980000001
2012-01-27,1316.327679
2012-01-30,1313.0137550000002
2012-01-31,1312.409597
2012-02-01,1324.089092
2012-02-02,1325.541042
2012-02-03,1344.902139
2012-02-06,1344.334002
2012-02-07,1347.048148
2012-02-08,1349.959572
2012-02-09,1351.94764
2012-02-10,1342.640589
2012-02-13,1351.771543
2012-02-14,1350.499139
2012-02-15,1343.228491
2012-02-16,1358.044057
2012-02-17,1361.227384
2012-02-20,1361.227384
2012-02-21,1362.205733
2012-02-22,1357.655836
2012-02-23,1363.460025
2012-02-24,1365.743012
2012-02-27,1367.586585
2012-02-28,1372.175168
2012-02-29,1365.682716
2012-03-01,1374.086411
2012-03-02,1369.62794
2012-03-05,1364.334968
2012-03-06,1343.359867
2012-03-07,1352.6264859999999
2012-03-08,1365.909195
2012-03-09,1370.8656720000001
2012-03-12,1371.094451
2012-03-13,1395.947238
2012-03-14,1394.278105
2012-03-15,1402.598031
2012-03-16,1404.1724570000001
2012-03-19,1409.746298
2012-03-20,1405.517399
2012-03-21,1402.8949400000001
2012-03-22,1392.784521
2012-03-23,1397.107607
2012-03-26,1416.5124349999999
2012-03-27,1412.516024
2012-03-28,1405.542363
2012-03-29,1403.276826
2012-03-30,1408.46786
2012-04-02,1419.04379
2012-04-03,1413.380591
2012-04-04,1398.958581
2012-04-05,1398.0841460000001
2012-04-06,1398.0841460000001
2012-04-09,1382.202137
2012-04-10,1358.593765
2012-04-11,1368.7053859999999
2012-04-12,1387.565359
2012-04-13,1370.2613390000001
2012-04-16,1369.568876
2012-04-17,1390.779583
2012-04-18,1385.1422400000001
2012-04-19,1376.9195630000002
2012-04-20,1378.533
2012-04-23,1366.943473
2012-04-24,1371.971015
2012-04-25,1390.69315
2012-04-26,1399.98039
2012-04-27,1403.358069
2012-04-30,1397.911996
2012-05-01,1405.823661
2012-05-02,1402.305163
2012-05-03,1391.571067
2012-05-04,1369.098217
2012-05-07,1369.5834810000001
2012-05-08,1363.722237
2012-05-09,1354.576055
2012-05-10,1357.992027
2012-05-11,1353.391568
2012-05-14,1338.347938
2012-05-15,1330.6602970000001
2012-05-16,1324.803066
2012-05-17,1304.862887
2012-05-18,1295.219998
2012-05-21,1315.9886390000001
2012-05-22,1316.627543
2012-05-23,1318.8577810000002
2012-05-24,1320.6790529999998
2012-05-25,1317.821174
2012-05-28,1317.821174
2012-05-29,1332.4191210000001
2012-05-30,1313.320052
2012-05-31,1310.329007
2012-06-01,1278.0446220000001
2012-06-04,1278.177017
2012-06-05,1285.4972289999998
2012-06-06,1315.130724
2012-06-07,1314.9860529999999
2012-06-08,1325.655474
2012-06-11,1308.932698
2012-06-12,1324.1761900000001
2012-06-13,1314.8808800000002
2012-06-14,1329.0994859999998
2012-06-15,1342.835328
2012-06-18,1344.776666
2012-06-19,1357.983718
2012-06-20,1355.694161
2012-06-21,1325.513726
2012-06-22,1335.020363
2012-06-25,1313.718119
2012-06-26,1319.985037
2012-06-27,1331.853095
2012-06-28,1329.044122
2012-06-29,1362.158745
2012-07-02,1365.513426
2012-07-03,1374.01566
2012-07-04,1374.01566
2012-07-05,1367.58218
2012-07-06,1354.676138
2012-07-09,1352.456602
2012-07-10,1341.4744380000002
2012-07-11,1341.45468
2012-07-12,1334.756774
2012-07-13,1356.784065
2012-07-16,1353.64381
2012-07-17,1363.6738810000002
2012-07-18,1372.781391
2012-07-19,1376.513167
2012-07-20,1362.659673
2012-07-23,1350.516968
2012-07-24,1338.313974
2012-07-25,1337.8882820000001
2012-07-26,1360.023708
2012-07-27,1385.9700480000001
2012-07-30,1385.300618
2012-07-31,1379.323917
2012-08-01,1375.136307
2012-08-02,1364.998084
2012-08-03,1390.989319
2012-08-06,1394.227435
2012-08-07,1401.346326
2012-08-08,1402.220383
2012-08-09,1402.795989
2012-08-10,1405.867824
2012-08-13,1404.108823
2012-08-14,1403.927251
2012-08-15,1405.5270039999998
2012-08-16,1415.514367
2012-08-17,1418.1627449999999
2012-08-20,1418.1335900000001
2012-08-21,1413.171357
2012-08-22,1413.493307
2012-08-23,1402.0829410000001
2012-08-24,1411.126663
2012-08-27,1410.435114
2012-08-28,1409.299341
2012-08-29,1410.489383
2012-08-30,1399.4827779999998
2012-08-31,1406.5756689999998
2012-09-03,1406.5756689999998
2012-09-04,1404.939438
2012-09-05,1403.4353310000001
2012-09-06,1432.115188
2012-09-07,1437.917196
2012-09-10,1429.083742
2012-09-11,1433.564757
2012-09-12,1436.563455
2012-09-13,1459.9877470000001
2012-09-14,1465.773871
2012-09-17,1461.1885140000002
2012-09-18,1459.319827
2012-09-19,1461.0530410000001
2012-09-20,1460.261905
2012-09-21,1460.151339
2012-09-24,1456.8859699999998
2012-09-25,1441.589905
2012-09-26,1433.31587
2012-09-27,1447.154124
2012-09-28,1440.674503
2012-10-01,1444.487317
2012-10-02,1445.754303
2012-10-03,1450.994849
2012-10-04,1461.397823
2012-10-05,1460.926555
2012-10-08,1455.875817
2012-10-09,1441.484338
2012-10-10,1432.562524
2012-10-11,1432.843605
2012-10-12,1428.589388
2012-10-15,1440.126509
2012-10-16,1454.921585
2012-10-17,1460.91054
2012-10-18,1457.342029
2012-10-19,1433.187188
2012-10-22,1433.8192490000001
2012-10-23,1413.109114
2012-10-24,1408.75168
2012-10-25,1412.9709810000002
2012-10-26,1411.940318
2012-10-29,1411.940318
2012-10-30,1411.940318
2012-10-31,1412.157973
2012-11-01,1427.589742
2012-11-02,1414.1977470000002
2012-11-05,1417.255147
2012-11-06,1428.389358
2012-11-07,1394.530947
2012-11-08,1377.505862
2012-11-09,1379.849544
2012-11-12,1380.028785
2012-11-13,1374.526007
2012-11-14,1355.487159
2012-11-15,1353.326427
2012-11-16,1359.8763900000001
2012-11-19,1386.885581
2012-11-20,1387.812056
2012-11-21,1391.026274
2012-11-22,1391.026274
2012-11-23,1409.154926
2012-11-26,1406.293071
2012-11-27,1398.943017
2012-11-28,1409.9344199999998
2012-11-29,1415.954569
2012-11-30,1416.18157
2012-12-03,1409.458017
2012-12-04,1407.047502
2012-12-05,1409.27719
2012-12-06,1413.942311
2012-12-07,1418.07475
2012-12-10,1418.5455029999998
2012-12-11,1427.839491
2012-12-12,1428.476314
2012-12-13,1419.447627
2012-12-14,1413.579103
2012-12-17,1430.36089
2012-12-18,1446.78783
2012-12-19,1435.810714
2012-12-20,1443.692907
2012-12-21,1430.148426
2012-12-24,1426.66238
2012-12-25,1426.66238
2012-12-26,1419.826444
2012-12-27,1418.096468
2012-12-28,1402.428416
2012-12-31,1426.187978
2013-01-01,1426.187978
2013-01-02,1462.42074
2013-01-03,1459.365569
2013-01-04,1466.466659
2013-01-07,1461.891508
2013-01-08,1457.147623
2013-01-09,1461.021592
2013-01-10,1472.122583
2013-01-11,1472.054118
2013-01-14,1470.678494
2013-01-15,1472.341533
2013-01-16,1472.629718
2013-01-17,1480.939216
2013-01-18,1485.976421
2013-01-21,1485.976421
2013-01-22,1492.557853
2013-01-23,1494.807511
2013-01-24,1494.8152949999999
2013-01-25,1502.9584109999998
2013-01-28,1500.175068
2013-01-29,1507.839898
2013-01-30,1501.963519
2013-01-31,1498.110926
2013-02-01,1513.173942
2013-02-04,1495.711088
2013-02-05,1511.287727
2013-02-06,1512.118154
2013-02-07,1509.3937369999999
2013-02-08,1517.9269279999999
2013-02-11,1517.009219
2013-02-12,1519.427285
2013-02-13,1520.331367
2013-02-14,1521.380943
2013-02-15,1519.794188
2013-02-18,1519.794188
2013-02-19,1530.941684
2013-02-20,1511.954377
2013-02-21,1502.4194730000002
2013-02-22,1515.60058
2013-02-25,1487.848091
2013-02-26,1496.9434119999999
2013-02-27,1515.985385
2013-02-28,1514.678268
2013-03-01,1518.199977
2013-03-04,1525.2005800000002
2013-03-05,1539.792506
2013-03-06,1541.458907
2013-03-07,1544.259353
2013-03-08,1551.179168
2013-03-11,1556.224311
2013-03-12,1552.4787019999999
2013-03-13,1554.518413
2013-03-14,1563.233748
2013-03-15,1560.696095
2013-03-18,1552.102332
2013-03-19,1548.3418589999999
2013-03-20,1558.711522
2013-03-21,1545.802976
2013-03-22,1556.885902
2013-03-25,1551.691699
2013-03-26,1563.771968
2013-03-27,1562.852709
2013-03-28,1569.185872
2013-03-29,1569.185872
2013-04-01,1562.1738369999998
2013-04-02,1570.252238
2013-04-03,1553.686978
2013-04-04,1559.979316
2013-04-05,1553.2789300000002
